client_id,age,region,income,transaction_amount,channel,department,signup_date,is_active,score,legacy_flag,comment
302,51,MSK,47196.69,6033.37,partner,support,2025-09-26,true,0.3928,0,перевод в другой отдел
303,34,NSK,62385.67,5337.64,web,risk,2025-10-18,true,0.2506,1,документы на проверке
304,36,ROV,73047.86,4286.27,web,risk,2025-01-10,true,0.4647,0,заявка принята
305,45,SPB,25525.62,12454.13,web,risk,2025-09-23,true,0.4577,0,
306,47,ROV,61914.25,4665.03,partner,support,2024-04-18,false,0.5756,1,
307,20,KZN,37869.6,3412.15,mobile,ops,2024-11-18,false,0.5783,1,перевод в другой отдел
308,23,KZN,36700.21,3037.41,mobile,risk,2025-04-08,false,0.6434,1,заявка принята
309,32,NSK,48045.1,18471.65,web,risk,2024-04-06,false,0.002,0,повторное обращение
310,45,NSK,80324.74,833.26,web,sales,2025-05-09,true,0.6416,1,документы на проверке
311,35,KZN,18365.98,1221.0,partner,sales,2025-10-30,true,0.4713,0,
312,40,SPB,62334.76,4465.92,partner,sales,2025-04-01,true,0.3359,1,повторное обращение
313,18,MSK,55197.88,4863.99,partner,ops,2024-05-13,false,0.6412,1,документы на проверке
314,41,NSK,44300.88,3279.86,mobile,sales,2025-11-18,false,0.681,0,перевод в другой отдел
315,42,NSK,38705.13,6015.77,web,support,2025-01-17,true,0.664,0,заявка принята
316,37,NSK,89350.96,1481.76,web,risk,2025-04-27,true,0.376,1,
317,30,NSK,56731.88,867.87,offline,sales,2025-08-19,true,0.4813,1,перевод в другой отдел
318,42,KZN,30036.43,532.8,web,risk,2024-01-20,false,0.6391,0,повторное обращение
319,52,EKB,57950.56,2195.64,web,ops,2024-02-10,false,0.4828,0,перевод в другой отдел
320,18,MSK,50120.87,3203.75,offline,risk,2024-01-31,false,0.5288,1,повторное обращение
321,52,NSK,77464.22,2717.73,offline,support,2024-11-15,false,0.823,1,клиент не отвечает
322,30,MSK,34350.53,4618.3,web,support,2024-11-21,true,0.4779,0,повторное обращение
323,27,EKB,104449.64,3573.59,web,risk,2024-07-11,true,0.8475,0,заявка принята
324,39,MSK,44328.75,6643.22,partner,ops,2025-05-29,false,0.2631,0,
325,33,SPB,41244.34,1396.11,web,support,2024-03-08,false,0.4173,0,документы на проверке
326,27,SPB,54986.12,7489.38,offline,risk,2025-09-18,true,0.5201,1,документы на проверке
327,48,KZN,37347.92,2302.95,mobile,sales,2024-10-25,false,0.6361,0,перевод в другой отдел
328,25,NSK,60898.86,10155.16,offline,sales,2025-08-22,true,0.5554,0,клиент не отвечает
329,26,MSK,75247.62,4093.13,web,support,2024-04-03,false,0.6119,0,
330,28,SPB,73069.1,3398.81,partner,support,2025-08-02,true,0.6763,1,повторное обращение
331,43,EKB,29549.47,3650.25,web,sales,2024-07-26,false,0.4271,0,заявка принята
332,18,NSK,,8858.81,mobile,ops,2025-02-23,true,0.601,1,повторное обращение
333,45,NSK,44018.16,1740.57,mobile,support,2025-11-14,false,0.412,0,перевод в другой отдел
334,41,SPB,87514.12,8509.44,web,support,2025-08-15,true,0.4826,1,заявка принята
335,39,KZN,29577.8,2981.46,web,support,2025-09-18,true,0.3521,0,клиент не отвечает
336,35,KZN,39691.67,2045.97,mobile,risk,2025-09-21,false,0.268,0,клиент не отвечает
337,46,MSK,44440.48,3508.4,web,support,2025-02-27,false,0.1611,1,документы на проверке
338,40,NSK,47763.57,2418.52,web,sales,2024-12-07,true,0.3933,0,повторное обращение
339,45,ROV,58531.54,2460.53,partner,ops,2025-04-18,false,0.8301,1,
340,51,NSK,62832.76,5213.2,web,risk,2024-06-01,true,0.5853,0,перевод в другой отдел
341,54,KZN,47382.0,6707.34,web,sales,2025-02-27,true,0.484,1,перевод в другой отдел
342,18,MSK,56984.7,4240.38,mobile,support,2025-05-10,false,0.6414,1,перевод в другой отдел
343,53,KZN,71308.99,7864.27,offline,sales,2024-11-14,true,0.7959,0,перевод в другой отдел
344,34,NSK,40914.62,3279.85,mobile,risk,2025-03-27,false,0.5214,1,повторное обращение
345,41,ROV,28408.66,4880.21,web,risk,2024-06-24,false,0.5842,0,документы на проверке
346,32,SPB,55446.54,6148.3,web,ops,2024-11-15,true,0.5429,1,
347,39,MSK,101192.86,6014.5,web,risk,2025-04-26,true,0.1828,1,повторное обращение
348,48,ROV,99846.25,4162.55,mobile,ops,2024-12-25,true,0.319,0,перевод в другой отдел
349,39,MSK,39101.55,10497.89,mobile,ops,2024-09-01,true,0.2664,1,клиент не отвечает
350,29,KZN,92217.6,10569.92,mobile,support,2025-11-09,false,0.6196,0,заявка принята
351,26,NSK,194495.52,3201.51,partner,sales,2024-08-10,true,0.4002,0,повторное обращение
352,30,MSK,56553.4,9317.98,offline,risk,2024-12-18,true,0.3425,1,документы на проверке
353,50,MSK,46692.38,8839.77,mobile,risk,2024-08-28,false,0.4944,0,
354,33,SPB,78074.05,2218.78,web,risk,2024-06-06,true,0.6709,1,повторное обращение
355,55,MSK,41684.86,21322.7,partner,ops,2025-07-19,false,0.529,1,перевод в другой отдел
356,39,MSK,119139.54,4956.3,web,sales,2025-01-12,false,0.6971,1,
357,55,NSK,80683.4,4669.48,mobile,sales,2025-04-28,true,0.6505,0,
358,23,SPB,32664.84,4073.79,web,ops,2025-03-07,false,0.2702,1,перевод в другой отдел
359,47,NSK,83331.17,6772.65,web,sales,2025-10-01,false,0.751,1,заявка принята
360,41,KZN,68668.37,1224.13,mobile,support,2025-11-05,true,0.5615,0,перевод в другой отдел
361,39,MSK,86622.86,2772.41,mobile,support,2025-08-14,false,0.3806,0,заявка принята
362,25,MSK,52874.76,17405.5,mobile,support,2025-11-30,false,0.2745,1,перевод в другой отдел
363,52,MSK,52232.28,1419.02,web,risk,2024-10-03,true,0.7977,1,перевод в другой отдел
364,31,EKB,97605.42,2363.98,web,support,2025-07-14,true,0.3621,1,заявка принята
365,43,MSK,42795.66,16419.65,partner,sales,2024-03-29,true,0.5161,0,клиент не отвечает
366,23,NSK,40258.36,9913.88,web,ops,2024-09-20,true,0.1887,1,перевод в другой отдел
367,39,SPB,101870.86,3787.81,mobile,support,2024-07-01,true,0.3357,1,повторное обращение
368,25,NSK,55959.12,18067.78,mobile,sales,2024-06-01,true,0.4617,1,заявка принята
369,33,EKB,68330.53,14550.64,mobile,ops,2024-03-12,true,0.3882,1,клиент не отвечает
370,59,SPB,107160.62,6743.62,partner,sales,2025-07-01,false,0.4156,1,заявка принята
371,48,MSK,252288.93,6091.37,mobile,ops,2025-10-07,false,0.2543,0,заявка принята
372,47,MSK,41481.68,13720.82,web,ops,2024-01-17,true,0.3824,1,перевод в другой отдел
373,38,MSK,78039.81,31057.82,web,support,2024-03-14,true,0.4582,0,клиент не отвечает
374,30,ROV,73027.28,1234.37,web,ops,2025-08-28,true,0.3428,0,заявка принята
375,18,MSK,42795.57,5018.35,web,support,2025-08-30,true,0.5158,0,заявка принята
376,34,MSK,40949.37,5063.61,partner,ops,2024-01-17,true,0.8096,0,заявка принята
377,65,EKB,32687.53,9560.87,mobile,support,2024-05-26,false,0.5286,0,клиент не отвечает
378,38,EKB,96783.31,2781.02,offline,support,2024-04-30,true,0.6212,0,документы на проверке
379,24,NSK,118261.58,3039.48,web,support,2025-05-24,true,0.7424,1,заявка принята
380,31,SPB,176917.26,9517.6,mobile,sales,2024-08-28,false,0.3936,0,клиент не отвечает
381,43,SPB,50749.01,3571.75,partner,ops,2024-02-25,true,0.7667,1,повторное обращение
382,49,SPB,99948.1,843.66,web,sales,2024-05-19,false,0.4232,1,клиент не отвечает
383,20,MSK,69551.87,2367.14,mobile,ops,2025-08-28,false,0.6595,0,перевод в другой отдел
384,50,KZN,55685.2,3951.8,mobile,ops,2025-03-11,false,0.5273,0,
385,43,MSK,36420.4,1510.62,partner,risk,2025-04-15,true,0.3319,0,клиент не отвечает
386,31,EKB,140645.91,5907.84,mobile,risk,2024-10-30,false,0.5322,0,
387,52,KZN,74158.08,2739.87,mobile,risk,2024-06-28,true,0.4352,1,документы на проверке
388,35,ROV,31709.99,18683.56,web,support,2024-11-24,false,0.3921,0,документы на проверке
389,33,MSK,58398.17,7508.95,web,risk,2025-09-27,true,0.3787,1,повторное обращение
390,48,MSK,37692.98,7608.46,mobile,support,2024-10-27,true,0.3849,0,клиент не отвечает
391,30,NSK,73934.47,2417.37,mobile,risk,2025-08-30,false,0.6701,1,клиент не отвечает
392,35,KZN,40169.54,1702.05,offline,ops,2025-09-25,false,0.6003,0,повторное обращение
393,60,EKB,40537.6,1769.57,web,support,2024-09-23,true,0.4523,1,документы на проверке
394,33,ROV,9867.37,4687.04,partner,sales,2025-05-26,false,0.2532,1,перевод в другой отдел
395,55,NSK,71631.58,13943.66,mobile,ops,2024-04-25,true,0.9063,1,повторное обращение
396,35,MSK,41222.41,2420.82,web,support,2024-10-11,true,0.4293,0,документы на проверке
397,48,ROV,50124.74,5942.53,web,sales,2025-02-11,false,0.2905,1,перевод в другой отдел
398,36,SPB,53833.59,7841.77,partner,ops,2024-06-16,false,0.5285,1,
399,43,NSK,37157.4,6539.41,web,ops,2025-02-28,false,0.4502,1,
400,18,MSK,42002.87,8389.1,mobile,risk,2025-07-26,true,0.3446,1,заявка принята
401,39,SPB,68442.21,6122.15,web,support,2025-10-22,true,0.4094,1,перевод в другой отдел
402,18,NSK,58123.09,1544.08,mobile,sales,2025-06-08,true,0.5309,1,перевод в другой отдел
403,40,SPB,41205.09,2598.09,web,risk,2024-10-23,true,0.5634,0,документы на проверке
404,43,EKB,39281.29,873.68,web,risk,2025-01-06,false,0.7475,1,повторное обращение
405,52,SPB,12895.42,2332.28,mobile,support,2025-07-26,true,0.5276,0,клиент не отвечает
406,33,KZN,58365.5,1586.21,web,risk,2024-11-07,true,0.5276,0,повторное обращение
407,50,EKB,45607.3,4281.28,partner,support,2024-02-03,true,0.7105,0,клиент не отвечает
408,44,MSK,163290.27,9187.4,web,support,2025-11-17,true,0.6034,0,повторное обращение
409,54,ROV,33420.9,6725.89,partner,sales,2025-08-15,true,0.1562,0,
410,41,ROV,36506.08,6974.8,offline,support,2025-11-20,true,0.6467,1,перевод в другой отдел
411,50,SPB,83033.21,4034.19,mobile,ops,2024-10-22,true,0.4878,1,заявка принята
412,35,MSK,53757.27,609.67,offline,support,2025-05-02,false,0.5887,0,повторное обращение
413,55,EKB,63582.47,1875.21,web,sales,2024-03-07,true,0.5316,0,перевод в другой отдел
414,45,SPB,52630.84,21014.77,mobile,risk,2024-12-30,false,0.8402,1,клиент не отвечает
415,31,SPB,59166.68,30433.47,web,ops,2024-07-02,false,0.5027,0,повторное обращение
416,32,EKB,61926.06,4162.99,web,ops,2025-05-31,false,0.7478,1,документы на проверке
417,18,MSK,106664.64,2956.98,web,ops,2024-02-03,false,0.3817,0,
418,44,SPB,101240.18,4319.72,partner,ops,2025-07-29,true,0.6739,1,клиент не отвечает
419,36,SPB,82407.0,1022.76,partner,support,2024-12-23,true,0.7499,1,
420,35,SPB,41085.21,1661.93,web,sales,2024-11-08,true,0.5784,0,заявка принята
421,34,NSK,61198.17,1285.36,mobile,sales,2025-01-21,false,0.4981,1,документы на проверке
422,49,EKB,58990.38,5858.56,web,risk,2025-03-22,true,0.6301,1,документы на проверке
423,40,MSK,120083.92,5784.5,partner,risk,2025-08-03,false,0.6477,0,клиент не отвечает
424,43,NSK,94846.36,4762.55,mobile,ops,2025-10-01,true,0.8206,1,заявка принята
425,27,MSK,131046.19,10110.45,web,ops,2025-06-18,false,0.3539,0,повторное обращение
426,39,EKB,34525.16,20772.27,mobile,ops,2024-10-20,false,0.8076,1,
427,28,MSK,16931.04,3976.88,offline,ops,2025-10-24,true,0.4009,1,повторное обращение
428,37,KZN,67661.64,9829.52,partner,risk,2025-02-20,true,0.5533,0,клиент не отвечает
429,56,MSK,66844.94,2952.63,mobile,risk,2025-08-21,true,0.409,1,клиент не отвечает
430,39,MSK,33750.6,1204.28,mobile,sales,2025-07-12,true,0.5938,1,перевод в другой отдел
431,58,SPB,142507.61,7489.84,offline,ops,2025-10-16,false,0.2192,1,
432,55,KZN,106836.82,2807.94,web,support,2025-10-08,false,0.7609,1,заявка принята
433,37,EKB,46704.65,2366.67,mobile,sales,2025-03-06,false,0.5827,1,клиент не отвечает
434,31,NSK,52299.36,2370.53,mobile,sales,2024-09-12,true,0.2229,0,документы на проверке
435,29,SPB,78656.71,19637.62,mobile,risk,2024-03-27,true,0.2164,0,клиент не отвечает
436,58,KZN,83948.1,1111.89,mobile,support,2025-02-14,false,0.2064,0,повторное обращение
437,47,ROV,83444.68,12773.36,mobile,ops,2024-08-17,true,0.6015,0,перевод в другой отдел
438,34,MSK,33634.5,3679.38,offline,support,2024-10-24,true,0.7142,0,документы на проверке
439,29,NSK,30667.6,3720.18,web,ops,2025-09-03,true,0.5512,1,документы на проверке
440,48,MSK,34352.72,2841.87,web,risk,2025-07-26,true,0.5684,0,перевод в другой отдел
441,44,SPB,55393.27,4269.77,web,risk,2025-03-16,false,0.6937,1,документы на проверке
442,51,SPB,20088.47,3499.11,web,ops,2024-07-12,true,0.1489,0,повторное обращение
443,47,EKB,32463.5,7764.03,web,ops,2024-05-31,true,0.5412,0,повторное обращение
444,43,MSK,71429.7,17423.88,web,support,2024-03-19,false,0.4263,1,
445,46,MSK,35682.15,3465.52,mobile,ops,2025-04-09,false,0.5997,1,документы на проверке
446,32,MSK,27860.15,7102.51,partner,sales,2024-11-26,true,0.3752,1,документы на проверке
447,49,SPB,28409.34,5655.81,offline,ops,2024-11-13,true,0.4575,1,перевод в другой отдел
448,26,SPB,112581.56,5166.77,web,ops,2025-09-20,false,0.2168,1,заявка принята
449,48,SPB,72335.14,4370.66,mobile,sales,2025-04-24,false,0.5514,1,перевод в другой отдел
450,41,ROV,61581.39,3968.71,mobile,risk,2024-09-17,true,0.5857,1,заявка принята
451,37,KZN,30693.31,6693.22,partner,ops,2025-09-30,false,0.3097,1,повторное обращение
452,39,ROV,77862.9,1489.99,mobile,sales,2025-11-02,false,0.5805,0,
453,53,SPB,113085.65,9606.4,web,ops,2024-03-30,true,0.4579,1,повторное обращение
454,39,ROV,29442.23,6401.17,partner,support,2024-11-04,true,0.5308,0,клиент не отвечает
455,32,ROV,54656.79,1342.61,mobile,support,2024-10-28,false,0.5522,0,заявка принята
456,35,KZN,51874.84,6643.82,web,risk,2025-05-14,false,0.5824,0,повторное обращение
457,34,SPB,52315.26,3955.34,web,risk,2025-03-22,false,0.2949,1,
458,41,MSK,101820.17,10823.7,mobile,ops,2024-10-27,false,0.6645,0,клиент не отвечает
459,46,EKB,69262.06,12424.78,web,support,2024-07-23,false,0.2767,0,заявка принята
460,45,SPB,50824.57,5968.35,mobile,sales,2024-12-11,true,0.0951,0,заявка принята
461,25,ROV,163573.86,9459.68,partner,sales,2025-03-24,true,0.4311,0,заявка принята
462,41,KZN,66753.57,2648.84,mobile,support,2024-06-09,false,0.268,1,документы на проверке
463,18,MSK,81809.97,10646.91,web,risk,2024-03-28,false,0.5137,0,перевод в другой отдел
464,31,EKB,79682.27,1350.77,mobile,ops,2024-01-31,true,0.4118,1,
465,47,MSK,87834.39,8351.14,partner,risk,2025-02-15,false,0.105,1,
