client_id,age,region,income,transaction_amount,channel,department,signup_date,is_active,score,legacy_flag,comment,client_type
100261,10.4,NSK,79251.38,12185.13,mobile,ml,2025-10-31,false,0.6006,0,документы на проверке,corporate
100262,47.2,NSK,98738.02,1177.26,offline,ops,2025-08-25,true,0.5943,0,повторное обращение,retail
100263,23.8,SPB,195612.06,38832.81,partner,sales,2024-11-09,false,0.6038,0,документы на проверке,sme
100264,51.2,KZN,30257.27,14333.27,offline,support,2026-03-22,false,0.7812,0,повторное обращение,corporate
100265,48.2,OTHER_17,26232.22,27556.02,web,ops,2024-11-02,true,0.6158,0,,corporate
1864,29.9,SPB,178716.25,23152.79,web,sales,2025-03-05,true,0.1849,0,перевод в другой отдел,corporate
100267,39.8,OTHER_17,34057.4,5680.31,web,ml,2026-01-24,true,0.7793,0,повторное обращение,sme
100268,52.3,SPB,27491.12,17220.57,mobile,ml,2025-07-13,true,0.2711,0,документы на проверке,retail
100269,44.0,SPB,40498.95,5267.07,web,legal,2025-08-20,false,0.3236,0,заявка принята,retail
100270,28.6,SPB,81227.16,11027.61,offline,ml,2025-08-29,true,0.5284,0,повторное обращение,sme
100271,16.5,MSK,95523.83,6049.08,web,growth,2026-02-26,false,0.509,0,заявка принята,corporate
100272,18.6,SPB,58309.64,3335.31,mobile,sales,2024-07-28,false,0.3706,0,заявка принята,retail
1604,29.1,NSK,,4473.53,web,growth,2024-09-13,true,0.7367,0,заявка принята,corporate
100274,30.0,OTHER_17,49088.97,3067.02,mobile,ml,2025-02-01,true,0.3565,0,заявка принята,retail
100275,42.2,MSK,140382.91,9984.43,web,sales,2025-01-24,true,0.5885,0,,sme
100276,44.7,KZN,106966.92,6998.62,offline,legal,2025-01-05,true,0.4623,0,перевод в другой отдел,corporate
100277,34.0,MSK,106042.74,7858.36,partner,ops,2025-01-28,true,0.6552,0,повторное обращение,corporate
100278,25.9,UNKNOWN,79103.38,3944.07,web,support,2026-04-18,false,0.673,0,документы на проверке,corporate
100279,45.9,EKB,80326.9,8713.43,partner,sales,2026-04-20,true,0.6606,0,повторное обращение,retail
1816,29.8,EKB,27156.24,5399.65,partner,sales,2026-04-27,true,0.2697,0,документы на проверке,corporate
100281,24.3,OTHER_17,65706.14,9709.72,partner,sales,2024-10-31,true,0.5834,0,,sme
100282,34.2,KZN,76234.75,9562.72,offline,ml,2026-06-13,false,0.7181,0,клиент не отвечает,corporate
100283,48.3,KZN,63757.85,8913.16,web,ops,2025-02-26,false,0.3226,0,повторное обращение,sme
100284,39.4,UNKNOWN,81006.85,2985.72,mobile,legal,2024-08-09,true,0.5683,0,документы на проверке,sme
100285,32.4,MSK,119980.47,13278.27,mobile,sales,2024-12-18,false,0.5025,0,перевод в другой отдел,sme
100286,60.3,UNKNOWN,67889.2,2125.97,web,sales,2025-07-06,true,0.6946,0,документы на проверке,retail
1207,26.3,OTHER_17,71435.2,3099.76,partner,legal,2024-08-11,true,0.8457,0,клиент не отвечает,corporate
100288,40.6,UNKNOWN,,14633.39,mobile,risk,2024-08-07,true,0.5216,0,,sme
100289,41.0,UNKNOWN,114202.28,6628.44,partner,ops,2024-09-08,false,0.5287,0,,sme
100290,46.1,SPB,67782.05,5386.32,web,ml,2025-04-16,true,0.1826,0,клиент не отвечает,retail
100291,50.6,SPB,,7421.45,mobile,ml,2025-04-17,false,0.7747,0,повторное обращение,retail
100292,41.6,UNKNOWN,107170.81,13485.95,mobile,ops,2025-03-20,true,0.7721,0,клиент не отвечает,sme
100293,42.5,NSK,23267.92,14384.79,web,ops,2024-09-04,true,0.4037,0,клиент не отвечает,sme
505,37.4,MSK,29519.95,12478.79,web,growth,2025-04-10,true,0.8936,0,перевод в другой отдел,sme
100295,46.9,MSK,36784.19,11830.05,mobile,support,2026-01-05,true,0.5011,0,повторное обращение,sme
100296,73.9,UNKNOWN,140988.98,5037.27,offline,risk,2025-07-28,true,0.476,0,документы на проверке,retail
100297,32.9,UNKNOWN,,8113.89,web,support,2025-01-20,false,0.3043,0,перевод в другой отдел,retail
100298,46.8,NSK,32341.73,9885.85,web,ml,2025-04-09,false,0.7845,0,документы на проверке,corporate
100299,38.3,MSK,118418.81,12752.33,offline,risk,2024-08-07,true,0.282,0,заявка принята,sme
100300,22.2,KZN,115023.01,12167.49,offline,ml,2026-01-02,true,0.5145,0,,retail
1212,55.3,SPB,87564.12,8367.71,mobile,support,2025-06-29,false,0.1054,0,повторное обращение,retail
100302,48.8,MSK,,10215.04,web,support,2025-06-25,false,0.3666,0,заявка принята,corporate
100303,45.4,SPB,,19092.25,web,growth,2025-01-09,true,0.7087,0,перевод в другой отдел,retail
100304,53.0,SPB,67800.03,12878.91,mobile,legal,2024-08-07,true,0.9465,0,перевод в другой отдел,sme
100305,44.4,UNKNOWN,,6725.27,mobile,ops,2024-11-26,true,0.5968,0,,corporate
100306,43.3,KZN,,1750.33,partner,ml,2026-01-03,true,0.664,0,перевод в другой отдел,corporate
100307,39.8,KZN,59662.91,4669.27,web,legal,2025-06-16,true,0.6511,0,документы на проверке,retail
2012,66.4,SPB,43987.67,7166.98,partner,legal,2024-09-09,true,0.4085,0,клиент не отвечает,sme
100309,29.5,NSK,94898.37,11433.28,partner,support,2025-01-24,false,0.1153,0,перевод в другой отдел,corporate
100310,44.0,MSK,71115.31,20467.66,offline,ops,2025-07-30,false,0.6898,0,заявка принята,corporate
100311,42.6,UNKNOWN,19265.98,9429.04,mobile,sales,2025-06-23,false,0.6229,0,клиент не отвечает,sme
100312,21.3,EKB,49134.02,9618.88,mobile,support,2025-03-30,true,0.4334,0,перевод в другой отдел,retail
100313,19.5,SPB,87222.52,1931.47,mobile,ml,2026-02-04,false,0.6543,0,клиент не отвечает,corporate
100314,29.0,MSK,83281.81,8022.18,partner,support,2025-12-12,false,0.2653,0,,corporate
2265,56.0,MSK,56375.26,4060.28,partner,ops,2024-08-01,false,0.1514,0,клиент не отвечает,retail
100316,34.4,KZN,54520.11,4103.86,web,ml,2026-02-04,false,0.2639,0,заявка принята,sme
100317,39.3,UNKNOWN,60847.43,4559.98,mobile,risk,2025-06-06,true,0.9138,0,перевод в другой отдел,corporate
100318,43.7,KZN,88655.43,3327.53,mobile,risk,2025-09-17,false,0.4045,0,документы на проверке,retail
100319,47.1,EKB,106779.04,3135.72,partner,growth,2024-07-30,false,0.6999,0,,retail
100320,31.9,MSK,23220.5,10560.07,web,sales,2025-03-04,false,0.639,0,повторное обращение,sme
100321,31.6,UNKNOWN,36422.32,26488.79,offline,sales,2024-12-01,false,0.5365,0,заявка принята,retail
1008,39.2,SPB,151778.01,4481.41,web,legal,2025-11-21,false,0.339,0,повторное обращение,retail
100323,21.5,SPB,79810.69,3321.98,web,risk,2026-02-05,false,0.6647,0,перевод в другой отдел,retail
100324,53.8,MSK,,4981.69,mobile,growth,2026-04-03,false,0.5238,0,документы на проверке,sme
100325,30.9,MSK,,8880.85,web,growth,2025-10-15,true,0.872,0,документы на проверке,retail
100326,44.2,UNKNOWN,,6603.33,partner,growth,2025-10-07,true,0.6207,0,документы на проверке,corporate
100327,48.1,MSK,174332.71,3856.38,mobile,support,2025-05-20,true,0.6757,0,клиент не отвечает,corporate
100328,34.3,KZN,99589.85,3804.35,web,risk,2025-05-02,false,0.2051,0,документы на проверке,retail
2841,34.8,MSK,73622.1,7764.73,web,sales,2024-10-02,true,0.5318,0,документы на проверке,retail
100330,10.2,MSK,65792.18,10581.01,web,ml,2026-02-06,false,0.4239,0,повторное обращение,corporate
100331,38.7,MSK,125385.02,4010.98,mobile,sales,2026-03-03,true,0.7761,0,перевод в другой отдел,retail
100332,25.5,OTHER_17,106752.88,27107.36,mobile,support,2025-01-06,false,0.6816,0,повторное обращение,sme
100333,43.3,MSK,57147.92,3705.32,web,risk,2025-05-09,true,0.6502,0,клиент не отвечает,retail
100334,35.6,OTHER_17,50454.56,3247.72,web,legal,2026-04-06,true,0.5491,0,клиент не отвечает,sme
100335,46.0,UNKNOWN,59369.54,6827.08,web,support,2025-02-04,false,0.5855,0,повторное обращение,retail
1651,29.7,MSK,87914.25,8536.71,mobile,growth,2024-12-08,false,0.3101,0,клиент не отвечает,retail
100337,33.7,SPB,37154.42,5952.06,mobile,ops,2024-12-13,false,0.2043,0,перевод в другой отдел,sme
100338,44.4,MSK,50545.22,5563.55,mobile,legal,2025-12-08,true,0.2885,0,перевод в другой отдел,corporate
100339,41.7,KZN,155320.6,14533.86,offline,legal,2025-12-25,false,0.6183,0,заявка принята,retail
100340,47.0,NSK,49130.3,10384.93,offline,sales,2024-10-16,true,0.5065,0,повторное обращение,retail
100341,31.6,MSK,52188.07,28622.49,mobile,growth,2025-09-18,true,0.2656,0,повторное обращение,corporate
100342,41.6,SPB,69758.23,15692.41,partner,growth,2026-05-13,false,0.3446,0,заявка принята,corporate
2647,46.9,NSK,55387.23,15456.36,mobile,growth,2025-01-11,false,0.7896,0,повторное обращение,retail
100344,48.8,OTHER_17,78791.63,4016.79,mobile,sales,2026-06-18,true,0.1815,0,повторное обращение,retail
100345,5.7,EKB,28623.47,10218.89,offline,sales,2024-10-18,true,0.7394,0,повторное обращение,corporate
100346,32.2,MSK,128300.54,12597.14,offline,legal,2024-08-10,false,0.6525,0,заявка принята,retail
100347,27.0,NSK,38855.79,3351.93,offline,growth,2026-05-08,false,0.4863,0,,retail
100348,46.6,MSK,61052.77,18945.37,web,ops,2025-05-29,true,0.7115,0,заявка принята,sme
100349,49.2,EKB,,27490.59,offline,growth,2024-11-18,false,0.1628,0,заявка принята,corporate
993,51.1,MSK,36721.93,4876.43,web,growth,2024-09-28,true,0.5613,0,клиент не отвечает,retail
100351,43.3,MSK,90770.37,7932.73,web,ops,2025-07-12,false,0.5669,0,клиент не отвечает,retail
100352,30.4,OTHER_17,41833.77,5598.63,web,sales,2026-02-05,true,0.7416,0,перевод в другой отдел,retail
100353,39.2,SPB,156862.51,8475.54,web,legal,2025-12-01,false,0.596,0,повторное обращение,sme
100354,41.0,EKB,52982.49,5692.05,partner,support,2025-03-25,false,0.5666,0,документы на проверке,retail
100355,33.2,MSK,24742.36,10807.75,web,legal,2025-01-11,false,0.6682,0,повторное обращение,sme
100356,31.8,NSK,116266.17,3657.28,partner,sales,2025-09-28,true,0.5437,0,клиент не отвечает,retail
148,46.0,UNKNOWN,44498.88,19045.57,mobile,support,2025-10-20,false,0.6561,0,клиент не отвечает,corporate
100358,31.3,SPB,,5423.56,mobile,sales,2025-02-06,true,0.4487,0,документы на проверке,retail
100359,34.0,UNKNOWN,22916.94,4729.11,offline,ops,2026-06-15,true,0.506,0,клиент не отвечает,corporate
100360,41.5,MSK,27607.61,4348.65,mobile,ml,2026-04-22,true,0.6851,0,документы на проверке,sme
100361,53.4,EKB,116821.76,33883.66,mobile,risk,2024-11-27,true,0.3086,0,,retail
100362,34.2,KZN,,2788.6,web,ml,2025-02-25,true,0.3668,0,,retail
100363,61.7,NSK,,4503.11,offline,legal,2026-04-02,false,0.5079,0,перевод в другой отдел,retail
1293,69.4,EKB,52960.65,7047.89,mobile,ml,2025-12-15,false,0.3939,0,заявка принята,retail
100365,50.7,NSK,,19840.57,mobile,support,2025-02-20,true,0.5902,0,перевод в другой отдел,retail
100366,56.0,MSK,55112.76,4800.58,partner,ml,2025-11-25,true,0.4608,0,перевод в другой отдел,corporate
100367,32.2,NSK,40618.42,3550.38,mobile,sales,2025-07-26,false,0.3228,0,заявка принята,corporate
100368,34.5,NSK,,2084.05,partner,support,2024-10-15,true,0.5435,0,заявка принята,sme
100369,46.2,SPB,84945.92,2185.08,mobile,sales,2024-09-30,true,0.5256,0,,sme
100370,23.5,OTHER_17,61216.42,12627.3,mobile,ml,2024-08-16,true,0.6169,0,,corporate
181,24.7,KZN,,1578.55,mobile,risk,2024-10-07,false,0.4635,0,перевод в другой отдел,sme
100372,50.5,SPB,48391.49,16538.44,web,growth,2025-10-08,true,0.5748,0,перевод в другой отдел,sme
100373,46.0,MSK,36790.51,11465.38,mobile,ops,2024-11-26,true,0.7077,0,повторное обращение,retail
100374,26.5,NSK,123212.1,22550.44,partner,risk,2024-11-20,true,0.8269,0,клиент не отвечает,sme
100375,65.6,UNKNOWN,101393.21,4620.38,web,support,2024-12-27,false,0.8308,0,повторное обращение,sme
100376,39.7,EKB,,6432.99,mobile,risk,2025-06-29,true,0.5169,0,повторное обращение,retail
100377,31.7,MSK,86110.78,22349.89,web,support,2025-06-02,true,0.5394,0,заявка принята,retail
373,54.0,OTHER_17,34071.41,25797.69,offline,growth,2025-08-03,false,0.7618,0,повторное обращение,corporate
100379,33.5,MSK,83367.76,6558.4,web,growth,2025-03-07,true,0.5191,0,перевод в другой отдел,corporate
100380,34.2,MSK,,10426.12,mobile,ops,2024-11-12,true,0.1907,0,документы на проверке,sme
100381,58.8,UNKNOWN,61115.39,3385.52,mobile,legal,2026-01-18,true,0.3774,0,клиент не отвечает,retail
100382,54.5,OTHER_17,34443.04,1894.65,web,ml,2025-10-27,false,0.586,0,документы на проверке,retail
100383,28.8,SPB,28759.95,2352.72,web,risk,2024-10-09,true,0.6218,0,,sme
100384,34.8,EKB,62893.64,6793.17,partner,risk,2025-02-06,true,0.3857,0,клиент не отвечает,retail
555,30.8,MSK,44446.99,27982.82,mobile,support,2025-08-02,true,0.3695,0,,retail
100386,48.5,SPB,108303.14,904.75,partner,legal,2026-01-02,false,0.486,0,повторное обращение,sme
100387,60.5,MSK,83839.65,3446.61,partner,legal,2025-02-14,true,0.7761,0,заявка принята,sme
100388,31.6,UNKNOWN,160447.96,1963.34,web,growth,2025-02-07,true,0.4498,0,заявка принята,sme
100389,31.9,MSK,29557.85,18705.63,mobile,ops,2025-07-04,true,0.7837,0,документы на проверке,corporate
100390,37.9,MSK,26409.68,6677.6,partner,risk,2025-08-05,true,0.6912,0,повторное обращение,retail
100391,59.0,SPB,125148.06,10195.95,mobile,sales,2025-09-07,true,0.7842,0,повторное обращение,retail
2942,34.2,EKB,53853.42,1000.48,partner,risk,2024-11-21,false,0.5537,0,перевод в другой отдел,corporate
100393,40.8,UNKNOWN,65076.13,8034.79,web,ml,2025-05-22,true,0.8716,0,перевод в другой отдел,sme
100394,34.1,MSK,,2462.35,mobile,growth,2026-05-10,true,0.6451,0,повторное обращение,corporate
100395,43.9,MSK,54893.11,1396.86,web,ops,2024-10-03,false,0.7672,0,документы на проверке,retail
100396,30.3,MSK,17911.99,7245.58,partner,growth,2026-02-13,false,0.5711,0,,retail
100397,42.0,MSK,118104.18,10606.3,web,ops,2025-07-20,true,0.4232,0,клиент не отвечает,retail
100398,34.8,MSK,57478.94,4351.42,offline,legal,2025-01-26,false,0.3824,0,,sme
121,53.6,UNKNOWN,59504.17,5255.32,mobile,growth,2025-03-26,true,0.7893,0,,retail
100400,34.2,OTHER_17,43003.03,2083.06,mobile,growth,2024-12-16,true,0.6541,0,перевод в другой отдел,corporate
100401,40.6,MSK,,4770.45,offline,sales,2026-02-14,true,0.6353,0,повторное обращение,retail
100402,49.9,SPB,47980.6,2845.4,mobile,sales,2025-09-25,false,0.8261,0,повторное обращение,sme
100403,52.4,EKB,40099.53,18089.95,mobile,risk,2024-07-23,false,0.7593,0,клиент не отвечает,retail
100404,38.5,OTHER_17,62672.93,10585.96,mobile,risk,2025-02-09,false,0.5831,0,документы на проверке,corporate
100405,44.9,MSK,35346.98,20682.51,web,support,2026-06-07,true,0.4455,0,клиент не отвечает,retail
1305,58.7,MSK,41977.86,4614.94,web,growth,2024-10-09,false,0.4344,0,документы на проверке,corporate
100407,38.2,SPB,106703.04,7323.77,mobile,risk,2025-12-28,false,0.4732,0,клиент не отвечает,sme
100408,44.7,NSK,66148.48,5736.87,web,support,2025-02-12,false,0.3423,0,,sme
100409,42.0,EKB,102938.69,10685.68,mobile,growth,2024-08-10,true,0.2619,0,документы на проверке,retail
100410,50.0,UNKNOWN,52085.72,5878.21,mobile,ml,2025-02-23,false,0.4922,0,заявка принята,retail
100411,32.0,UNKNOWN,59553.35,13537.06,mobile,support,2025-11-19,true,0.5629,0,,retail
100412,48.8,MSK,178396.77,3425.9,mobile,ops,2025-08-01,true,0.2881,0,повторное обращение,sme
